Physics Time (ms),Main Thread Time (ms),System Memory (MB),Wall Time (ms),Blue Cumulative Reward
9.5,159.371627807617,1530.984,1514306.6,0.9838
9.5,159.371643066406,1530.984,1514306.9,0.7032
9.5,159.371658325195,1530.984,1514307.0,0
9.5,159.371673583984,1530.984,1514307.1,0.313
9.5,159.371688842773,1530.984,1514307.3,0
9.5,159.371719360352,1530.984,1514307.3,0
9.6,160.302856445313,1530.979,1544327.8,0
9.6,160.302886962891,1530.979,1544323.9,0
9.6,160.30290222168,1530.979,1544324.0,0
9.6,160.302917480469,1530.979,1544324.1,0
9.6,160.302932739258,1530.979,1544324.3,0
9.6,160.302963256836,1530.979,1544324.3,0
9.6,160.302978515625,1530.979,1544324.4,0
9.6,160.302993774414,1530.979,1544324.5,0
9.6,160.303024291992,1530.979,1544324.5,0
11.5,176.647979736328,1531.266,1581322.8,0
11.5,176.647994995117,1531.266,1581318.9,0
11.5,176.648025512695,1531.266,1581319.0,0.3054
11.5,176.648040771484,1531.266,1581319.0,0.795
11.5,176.648056030273,1531.266,1581319.1,0
11.5,176.648071289063,1531.266,1581319.3,0
11.5,176.648086547852,1531.266,1581319.4,0
11.5,176.64811706543,1531.266,1581319.4,0.1654
11.5,176.648147583008,1531.266,1581319.5,0.808
10.0,277.619079589844,1530.984,1611492.3,0
10.0,277.619110107422,1530.984,1611487.6,0
10.0,277.619140625,1530.984,1611487.8,0
10.0,277.619140625,1530.984,1611487.9,0
10.0,277.619171142578,1530.984,1611487.9,0
10.0,277.619171142578,1530.984,1611488.0,0
10.0,277.619201660156,1530.984,1611488.1,0
10.0,277.619201660156,1530.984,1611488.3,0
10.0,277.619262695313,1530.984,1611488.3,0.536
10.5,173.380462646484,1530.799,1641628.6,0
10.5,173.380477905273,1530.799,1641624.1,0
10.5,173.380493164063,1530.799,1641624.3,0
10.5,173.380523681641,1530.799,1641624.4,0
10.5,173.38053894043,1530.799,1641624.4,0
10.5,173.380554199219,1530.799,1641624.8,0.975
10.5,173.380569458008,1530.799,1641624.8,0
10.5,173.380584716797,1530.799,1641625.1,0
10.5,173.380630493164,1530.799,1641625.4,0
10.2,166.796142578125,1531.122,1671657.8,0
10.2,166.796173095703,1531.122,1671653.6,0
10.2,166.796188354492,1531.122,1671653.8,0
10.2,166.796203613281,1531.122,1671653.9,0
10.2,166.79621887207,1531.122,1671654.0,0
10.2,166.796234130859,1531.122,1671654.1,0.8632
10.2,166.796264648438,1531.122,1671654.3,0
